x0,x1,x2,x3,x4,x5,x6,x7,y
5,10.0,15.0,A6,A92,A42,815.0,971.0,-13.0
5,11.0,3.0,A0,A28,A30,985.0,1245.0,3.0
5,8.0,17.0,A0,A66,A11,765.0,855.0,2.0
5,10.0,16.0,A0,A32,A120,1110.0,1180.0,-4.0
5,7.0,18.0,A4,A30,A70,950.0,1146.0,46.0
5,5.0,26.0,A12,A30,A0,1357.0,,
5,6.0,18.0,A0,A114,A37,1130.0,1280.0,39.0
5,12.0,14.0,A12,A45,A16,1207.0,1403.0,-15.0
5,7.0,24.0,A4,A68,A56,1060.0,1201.0,-12.0
5,3.0,3.0,A9,A282,A55,1356.0,,
5,12.0,8.0,A0,A20,A47,390.0,465.0,-13.0
5,3.0,30.0,A0,,A21,975.0,1100.0,30.0
5,12.0,7.0,A4,A435,A8,935.0,1005.0,0.0
5,11.0,22.0,A6,,A14,1340.0,1436.0,-5.0
5,1.0,25.0,A7,A86,A59,1075.0,1255.0,39.0
5,9.0,4.0,A0,,A78,1230.0,1405.0,-1278.0
5,9.0,26.0,A2,A37,A29,425.0,600.0,-10.0
5,9.0,13.0,A0,A37,A92,1310.0,,
5,4.0,21.0,A5,A14,A167,1305.0,1374.0,-8.0
5,7.0,13.0,A9,A88,A19,669.0,778.0,-23.0
5,12.0,27.0,A0,A18,A45,1160.0,1235.0,26.0
5,7.0,22.0,A0,,A62,1245.0,,
5,10.0,4.0,A4,,A407,1177.0,1237.0,-10.0
5,5.0,13.0,A4,A7,A45,435.0,613.0,-14.0
5,8.0,9.0,A9,A6,A57,565.0,681.0,-5.0
5,3.0,25.0,A1,A10,A59,481.0,696.0,6.0
5,8.0,12.0,A2,A43,A8,915.0,990.0,-8.0
5,3.0,6.0,A0,A55,A98,880.0,,-8.0
5,11.0,1.0,A10,A4,A16,610.0,965.0,-19.0
5,12.0,2.0,A9,A52,A41,1205.0,1325.0,9.0
5,1.0,3.0,A6,A4,A98,710.0,1045.0,34.0
5,7.0,17.0,A5,A157,A19,854.0,983.0,12.0
5,2.0,11.0,A7,A16,A18,835.0,,-10.0
5,5.0,30.0,A4,A102,A23,775.0,855.0,-12.0
5,12.0,22.0,A13,,A21,1270.0,1379.0,35.0
5,1.0,14.0,A2,,A78,1295.0,1394.0,-22.0
5,7.0,20.0,A2,A48,A21,831.0,919.0,-14.0
5,4.0,8.0,A0,A48,A11,610.0,,-8.0
5,4.0,16.0,A2,A14,A29,885.0,1072.0,16.0
5,2.0,27.0,A0,A24,A29,960.0,1085.0,-20.0
5,8.0,20.0,A12,,A21,861.0,1079.0,-12.0
5,8.0,15.0,A8,A241,A86,365.0,636.0,-12.0
5,4.0,20.0,A13,A45,A137,775.0,871.0,8.0
5,9.0,29.0,A2,A9,A40,732.0,807.0,49.0
5,8.0,29.0,A5,A14,A386,635.0,670.0,-25.0
5,10.0,23.0,A2,A1,A153,1105.0,1236.0,-8.0
5,11.0,23.0,A4,A28,A144,1065.0,1113.0,-7.0
5,6.0,19.0,A6,A47,A19,375.0,475.0,-14.0
5,10.0,29.0,A2,A143,A108,1194.0,1259.0,-19.0
5,6.0,2.0,A3,A9,A161,1012.0,1076.0,-12.0
5,6.0,22.0,A8,A7,A119,925.0,,1.0
5,12.0,19.0,A2,A54,A52,505.0,664.0,-8.0
5,9.0,2.0,A4,A13,A224,1038.0,1166.0,-3.0
5,5.0,18.0,A4,A72,A0,1146.0,1213.0,17.0
5,11.0,24.0,A12,A13,A74,953.0,1099.0,11.0
5,2.0,5.0,A0,A4,A11,1030.0,1105.0,62.0
5,5.0,28.0,A4,A65,A45,1102.0,1134.0,-19.0
5,6.0,6.0,A2,A26,A28,355.0,440.0,-2.0
5,5.0,10.0,A0,A16,A30,665.0,770.0,-16.0
5,6.0,9.0,A7,A86,A0,595.0,769.0,-13.0
5,4.0,17.0,A0,A54,A62,510.0,560.0,-7.0
5,2.0,28.0,A0,A197,A49,445.0,655.0,-17.0
5,2.0,2.0,A3,A24,A13,832.0,924.0,299.0
5,10.0,8.0,A2,A49,A106,400.0,508.0,-10.0
5,11.0,5.0,A0,A95,A103,1025.0,1145.0,137.0
5,3.0,21.0,A4,A12,A58,930.0,995.0,-1.0
5,9.0,19.0,A6,A16,A39,865.0,990.0,-1.0
5,7.0,28.0,A3,A9,A450,1269.0,1370.0,16.0
5,7.0,21.0,A0,A4,A74,905.0,1250.0,7.0
5,1.0,5.0,A3,A45,A111,1120.0,1409.0,29.0
5,11.0,15.0,A8,A117,A56,1210.0,1408.0,
5,8.0,31.0,A2,A4,A49,585.0,1064.0,-14.0
5,9.0,4.0,A9,,A86,998.0,1125.0,-3.0
5,8.0,31.0,A12,A45,A157,676.0,754.0,-9.0
5,12.0,16.0,A3,A13,A94,615.0,680.0,-7.0
5,7.0,18.0,A2,A9,A8,837.0,938.0,-13.0
5,11.0,19.0,A0,A216,A41,1085.0,1160.0,2.0
5,9.0,23.0,A4,A6,A138,1062.0,1145.0,6.0
5,10.0,3.0,A0,A163,A293,745.0,855.0,-35.0
5,3.0,1.0,A2,A9,A52,656.0,777.0,5.0
5,3.0,17.0,A3,A153,A44,1032.0,1094.0,7.0
5,9.0,18.0,A12,A6,A21,618.0,707.0,10.0
5,1.0,2.0,A4,A48,A21,655.0,744.0,0.0
5,7.0,28.0,A3,A208,A29,360.0,544.0,5.0
5,7.0,8.0,A6,A2,A19,430.0,757.0,26.0
5,11.0,30.0,A6,A60,A0,715.0,869.0,22.0
5,6.0,6.0,A6,A14,A46,840.0,1114.0,-17.0
5,10.0,5.0,A12,,A112,885.0,985.0,-11.0
5,2.0,10.0,A2,A16,A8,465.0,619.0,10.0
5,1.0,31.0,A0,A55,A30,900.0,1020.0,-11.0
5,8.0,3.0,A4,A188,A21,390.0,433.0,1.0
5,7.0,13.0,A11,A31,A31,1155.0,,3.0
5,1.0,14.0,A12,,A10,408.0,,17.0
5,8.0,9.0,A3,A73,A44,696.0,780.0,145.0
5,12.0,25.0,A0,A37,A10,725.0,,-2.0
5,9.0,13.0,A3,A13,A338,834.0,1002.0,6.0
5,2.0,23.0,A0,A28,A157,1250.0,1300.0,-11.0
5,10.0,28.0,A8,A123,A32,725.0,1070.0,-5.0
5,7.0,17.0,A2,A73,A29,360.0,510.0,-13.0
5,12.0,7.0,A0,,A142,1310.0,1380.0,-10.0
5,7.0,27.0,A4,A12,A223,1042.0,1082.0,24.0
5,7.0,1.0,A0,A56,A137,380.0,475.0,-15.0
5,3.0,17.0,A12,A6,A23,1276.0,1418.0,-30.0
5,4.0,9.0,A8,A7,A49,480.0,988.0,-19.0
5,8.0,18.0,A4,A249,A86,555.0,683.0,-15.0
5,7.0,23.0,A0,A4,A74,905.0,1250.0,4.0
5,6.0,28.0,A8,A86,A56,1085.0,1275.0,-54.0
5,12.0,22.0,A0,A219,A37,860.0,930.0,28.0
5,1.0,23.0,A0,A35,A74,740.0,815.0,156.0
5,6.0,17.0,A12,A6,A35,750.0,834.0,56.0
5,6.0,23.0,A12,A13,A0,360.0,505.0,40.0
5,10.0,12.0,A3,A75,A250,1004.0,1230.0,0.0
5,2.0,11.0,A6,A14,A168,1135.0,1388.0,-3.0
5,7.0,16.0,A1,A16,A55,805.0,977.0,33.0
5,4.0,14.0,A0,A104,A79,445.0,630.0,-9.0
5,9.0,23.0,A2,A9,A118,1196.0,1237.0,-17.0
5,11.0,6.0,A6,A5,A9,960.0,1159.0,-4.0
5,6.0,5.0,A2,A362,A29,1065.0,1247.0,-29.0
5,11.0,29.0,A2,,A52,445.0,552.0,-7.0
5,6.0,14.0,A10,A66,A137,955.0,1045.0,32.0
5,10.0,30.0,A0,A39,A122,1020.0,1085.0,2.0
5,1.0,18.0,A0,A45,A4,615.0,895.0,11.0
5,12.0,6.0,A6,A28,A5,585.0,961.0,9.0
5,11.0,19.0,A9,A6,A41,390.0,466.0,1.0
5,1.0,4.0,A2,,A0,496.0,950.0,-16.0
5,2.0,11.0,A6,A10,A19,564.0,,-1.0
5,4.0,27.0,A3,A25,A111,710.0,829.0,-28.0
5,8.0,9.0,A0,A66,A45,1095.0,1170.0,-20.0
5,11.0,3.0,A2,A5,A137,1020.0,1245.0,-16.0
5,10.0,21.0,A4,,A76,390.0,482.0,-14.0
5,11.0,12.0,A0,,A4,575.0,985.0,-31.0
5,5.0,10.0,A0,A38,A15,1245.0,1325.0,24.0
5,4.0,5.0,A2,,A56,965.0,1167.0,41.0
5,3.0,28.0,A12,A81,A137,510.0,710.0,-39.0
5,11.0,22.0,A6,A25,A55,960.0,1042.0,-22.0
5,8.0,23.0,A2,A9,A21,580.0,647.0,32.0
5,2.0,21.0,A7,A28,A98,587.0,822.0,-14.0
5,7.0,6.0,A0,A51,A30,680.0,810.0,-3.0
5,6.0,16.0,A7,A4,A45,1280.0,1371.0,17.0
5,12.0,16.0,A3,A355,A29,1199.0,1328.0,-26.0
5,7.0,7.0,A3,A34,A168,1380.0,1435.0,
5,8.0,7.0,A2,A9,A41,1161.0,1241.0,-20.0
5,3.0,25.0,A12,A45,A45,714.0,,70.0
5,4.0,18.0,A1,A16,A39,1154.0,1283.0,-8.0
5,12.0,13.0,A6,A14,A40,655.0,,-4.0
5,3.0,24.0,A4,,A23,605.0,772.0,-10.0
5,1.0,2.0,A6,A25,A16,585.0,685.0,-20.0
5,5.0,24.0,A8,A82,A56,420.0,571.0,15.0
5,12.0,3.0,A8,,A56,800.0,1270.0,-2.0
5,2.0,2.0,A5,A87,A19,654.0,750.0,27.0
5,9.0,22.0,A2,,A171,480.0,660.0,13.0
5,9.0,24.0,A0,A61,A37,815.0,880.0,-14.0
5,11.0,5.0,A8,A34,A56,1040.0,1245.0,19.0
5,2.0,24.0,A0,A17,A46,380.0,635.0,-14.0
5,10.0,27.0,A3,A438,A106,626.0,794.0,-12.0
5,4.0,4.0,A1,A52,A39,575.0,720.0,-16.0
5,9.0,29.0,A2,A236,A29,385.0,529.0,-16.0
5,9.0,28.0,A4,A28,A217,1300.0,1436.0,-16.0
5,3.0,4.0,A0,A17,A80,780.0,845.0,59.0
5,9.0,20.0,A0,,A10,1195.0,1375.0,1.0
5,12.0,18.0,A11,A66,A31,525.0,805.0,12.0
5,9.0,9.0,A0,A37,A14,1315.0,,
5,5.0,19.0,A6,A4,A49,1340.0,369.0,-7.0
5,2.0,12.0,A7,A28,A55,975.0,1377.0,20.0
5,10.0,24.0,A4,A74,A451,665.0,750.0,18.0
5,11.0,4.0,A1,A5,A40,765.0,955.0,59.0
5,1.0,5.0,A6,A14,A166,1205.0,1300.0,21.0
5,3.0,4.0,A10,A30,A39,490.0,965.0,-13.0
5,4.0,8.0,A3,A89,A44,335.0,398.0,-19.0
5,7.0,5.0,A6,A4,A78,830.0,1332.0,-1.0
5,9.0,11.0,A12,A54,A44,1073.0,1156.0,-15.0
5,11.0,12.0,A0,A38,A45,1210.0,1370.0,30.0
5,4.0,22.0,A12,A12,A21,360.0,435.0,-25.0
5,5.0,29.0,A2,A55,A46,759.0,931.0,-11.0
5,2.0,24.0,A7,A12,A45,450.0,616.0,-2.0
5,8.0,10.0,A1,A54,A39,450.0,583.0,-5.0
5,7.0,25.0,A3,A6,A69,962.0,1059.0,8.0
5,6.0,24.0,A6,A81,A16,717.0,779.0,7.0
5,10.0,15.0,A12,A130,A3,948.0,1150.0,-3.0
5,1.0,26.0,A4,A13,A94,1080.0,,87.0
5,7.0,15.0,A12,A52,A10,484.0,659.0,238.0
5,9.0,27.0,A6,A25,A16,1165.0,1263.0,-22.0
5,4.0,2.0,A5,,A402,865.0,944.0,12.0
5,6.0,3.0,A6,A40,A46,510.0,686.0,0.0
5,2.0,16.0,A6,A14,A57,1025.0,,-18.0
5,5.0,22.0,A0,A45,A0,385.0,480.0,-6.0
5,9.0,19.0,A3,A61,A16,820.0,896.0,-13.0
5,9.0,16.0,A9,A66,A52,660.0,1079.0,-7.0
5,10.0,28.0,A4,A75,A452,610.0,700.0,-15.0
5,11.0,13.0,A0,A54,A21,380.0,505.0,-19.0
5,11.0,19.0,A2,A9,A75,1244.0,1295.0,-3.0
5,3.0,29.0,A4,A370,A21,430.0,552.0,-25.0
5,1.0,7.0,A2,A9,A10,1155.0,1290.0,11.0
5,10.0,26.0,A2,A143,A146,1051.0,1135.0,-5.0
5,12.0,3.0,A3,A14,A208,1009.0,1064.0,2.0
5,2.0,10.0,A4,A72,A45,375.0,533.0,-6.0
5,8.0,28.0,A0,A82,A41,665.0,730.0,-10.0
5,3.0,31.0,A0,A37,A15,860.0,1000.0,-4.0
5,9.0,26.0,A12,A114,A10,1034.0,,10.0
5,1.0,8.0,A2,A9,A18,525.0,600.0,-11.0
5,5.0,1.0,A0,A56,A137,1290.0,1380.0,
5,2.0,12.0,A6,A14,A160,770.0,882.0,-23.0
5,3.0,25.0,A12,A83,A55,1050.0,1144.0,11.0
5,7.0,29.0,A2,A47,A8,415.0,501.0,-7.0
5,2.0,28.0,A0,A86,A49,360.0,530.0,9.0
5,6.0,23.0,A0,A4,A67,740.0,1030.0,18.0
5,5.0,16.0,A5,A8,A19,955.0,1158.0,16.0
5,4.0,10.0,A6,A86,A19,1070.0,1241.0,8.0
5,10.0,6.0,A0,A74,A1,545.0,875.0,23.0
5,5.0,3.0,A3,A120,A29,335.0,452.0,101.0
5,4.0,1.0,A3,A79,A19,1110.0,1161.0,29.0
5,5.0,10.0,A8,A125,A56,840.0,897.0,11.0
5,8.0,12.0,A5,A162,A19,300.0,374.0,-1.0
5,5.0,25.0,A7,A51,A18,770.0,940.0,-6.0
5,8.0,2.0,A3,A6,A17,525.0,,-13.0
5,3.0,4.0,A6,A14,A67,540.0,606.0,6.0
5,1.0,30.0,A0,A95,A21,1000.0,1040.0,-2.0
5,4.0,17.0,A12,,A171,1266.0,,
5,8.0,14.0,A4,A30,A308,935.0,991.0,-3.0
5,8.0,23.0,A4,A4,A26,1310.0,1400.0,37.0
5,3.0,26.0,A3,A6,A6,462.0,525.0,17.0
5,1.0,29.0,A2,A9,A52,650.0,776.0,19.0
5,11.0,1.0,A12,A11,A10,1265.0,306.0,-38.0
5,6.0,12.0,A8,,A119,1035.0,1085.0,0.0
5,9.0,4.0,A3,A197,A10,593.0,799.0,-3.0
5,7.0,22.0,A0,A54,A185,900.0,1030.0,28.0
5,12.0,22.0,A11,A31,A31,1015.0,1052.0,-6.0
5,11.0,24.0,A5,A14,A424,1330.0,1403.0,-10.0
5,1.0,9.0,A7,A60,A39,695.0,774.0,13.0
5,12.0,2.0,A0,A47,A35,420.0,520.0,-28.0
5,3.0,22.0,A1,A30,A55,470.0,989.0,-32.0
5,8.0,6.0,A3,A154,A8,785.0,845.0,13.0
5,2.0,28.0,A3,,A14,900.0,1025.0,5.0
5,11.0,12.0,A4,A12,A453,674.0,751.0,-15.0
5,5.0,14.0,A2,A25,A55,1140.0,1219.0,-11.0
5,2.0,3.0,A9,A71,A79,820.0,975.0,40.0
5,12.0,14.0,A2,A48,A160,700.0,760.0,68.0
5,4.0,17.0,A6,A81,A19,330.0,478.0,-3.0
5,10.0,19.0,A6,A41,A107,825.0,884.0,-15.0
5,8.0,21.0,A3,A165,A16,475.0,500.0,-5.0
5,1.0,19.0,A3,A34,A87,1091.0,1223.0,0.0
5,3.0,12.0,A0,A224,A30,1005.0,1060.0,18.0
5,1.0,9.0,A0,A16,A14,665.0,820.0,-15.0
5,10.0,21.0,A1,,A34,1140.0,1326.0,-13.0
5,12.0,6.0,A6,A14,A60,1100.0,1313.0,0.0
5,1.0,22.0,A10,A30,A0,1125.0,,-1.0
5,6.0,20.0,A3,A236,A44,935.0,,-6.0
5,11.0,21.0,A0,A9,A84,520.0,615.0,-18.0
5,1.0,3.0,A0,A4,A41,900.0,960.0,131.0
5,5.0,13.0,A0,A45,A0,510.0,600.0,9.0
5,12.0,16.0,A2,,A29,1080.0,1278.0,-10.0
5,8.0,1.0,A2,A4,A29,,493.0,-13.0
5,2.0,12.0,A0,A38,A35,525.0,600.0,-5.0
5,10.0,29.0,A2,A110,A153,826.0,944.0,-13.0
5,10.0,28.0,A0,A108,A173,715.0,785.0,-1.0
5,3.0,7.0,A7,A60,A37,1210.0,1293.0,0.0
5,12.0,19.0,A3,A13,A111,1050.0,1190.0,14.0
5,11.0,4.0,A6,A14,A0,990.0,1074.0,-11.0
5,1.0,20.0,A12,A34,A171,449.0,,-2.0
5,1.0,30.0,A0,A4,A57,655.0,965.0,-9.0
5,8.0,9.0,A0,A113,A37,1105.0,1200.0,-16.0
5,1.0,28.0,A7,,A18,305.0,508.0,-26.0
5,1.0,12.0,A3,A224,A110,1167.0,1244.0,8.0
5,6.0,24.0,A2,A16,A8,495.0,638.0,-2.0
5,1.0,7.0,A2,A9,A52,725.0,847.0,-17.0
5,10.0,11.0,A3,,A329,1015.0,1151.0,9.0
5,11.0,2.0,A6,A60,A29,700.0,780.0,10.0
5,12.0,8.0,A2,A9,A74,1250.0,1289.0,6.0
5,10.0,30.0,A0,A233,A1,625.0,785.0,-21.0
5,1.0,11.0,A3,A355,A29,1105.0,1236.0,-8.0
5,3.0,9.0,A3,A85,A16,1068.0,1169.0,14.0
5,6.0,15.0,A4,A370,A23,395.0,471.0,-1.0
5,10.0,22.0,A6,A111,A34,1330.0,,
5,8.0,16.0,A1,A25,A5,881.0,1074.0,11.0
5,9.0,14.0,A2,A7,A41,1130.0,1280.0,-14.0
5,9.0,20.0,A6,A16,A78,855.0,1002.0,4.0
5,2.0,2.0,A2,A88,A29,485.0,611.0,104.0
5,3.0,8.0,A3,A215,A29,450.0,597.0,-3.0
5,7.0,25.0,A1,A51,A55,990.0,1253.0,-18.0
5,2.0,10.0,A0,,A5,1145.0,1210.0,39.0
5,9.0,2.0,A6,A35,A19,305.0,,-5.0
5,8.0,23.0,A3,A97,A44,995.0,1091.0,-12.0
5,3.0,14.0,A0,A51,A67,510.0,615.0,-22.0
5,2.0,20.0,A2,A9,A67,1265.0,1371.0,13.0
5,12.0,17.0,A4,A4,A360,1142.0,1201.0,-10.0
5,4.0,19.0,A2,A10,A52,1005.0,1138.0,29.0
5,5.0,14.0,A2,A9,A5,1310.0,1421.0,-8.0
5,12.0,25.0,A6,A9,A45,705.0,835.0,-7.0
5,10.0,1.0,A0,A285,A245,360.0,415.0,-18.0
5,5.0,30.0,A0,A35,A5,465.0,,-11.0
5,4.0,4.0,A8,A30,A56,1305.0,1431.0,-19.0
5,5.0,16.0,A12,,A45,470.0,628.0,-30.0
5,10.0,17.0,A2,A110,A353,1159.0,1200.0,-14.0
5,7.0,26.0,A3,,A29,635.0,689.0,-8.0
5,4.0,3.0,A3,A157,A29,1020.0,1193.0,-3.0
5,10.0,8.0,A0,A240,A64,370.0,420.0,-9.0
5,4.0,7.0,A12,A6,A16,360.0,524.0,-20.0
5,4.0,10.0,A4,A18,A0,1093.0,1161.0,-4.0
5,10.0,13.0,A6,A285,A189,360.0,427.0,-20.0
5,11.0,26.0,A13,A9,A46,415.0,540.0,-1.0
5,11.0,2.0,A4,A28,A0,312.0,345.0,29.0
5,10.0,12.0,A0,A123,A76,375.0,545.0,-14.0
5,7.0,22.0,A3,A157,A29,670.0,849.0,-13.0
5,7.0,22.0,A0,A0,A15,1020.0,1145.0,26.0
5,3.0,12.0,A3,A197,A10,921.0,1125.0,-8.0
5,5.0,24.0,A7,A60,A21,1220.0,1314.0,104.0
5,2.0,12.0,A7,A86,A55,795.0,868.0,-9.0
5,1.0,18.0,A7,,A18,390.0,528.0,0.0
5,4.0,8.0,A1,,A171,360.0,552.0,-12.0
5,8.0,22.0,A6,A10,A78,450.0,,-16.0
5,1.0,22.0,A12,A28,A16,951.0,1213.0,2.0
5,12.0,23.0,A2,A16,A46,1020.0,1177.0,76.0
5,10.0,26.0,A2,A129,A48,595.0,917.0,-18.0
5,12.0,16.0,A4,A38,A21,1073.0,1277.0,4.0
5,2.0,26.0,A1,A10,A137,510.0,739.0,-19.0
5,4.0,6.0,A4,A135,A137,330.0,428.0,-20.0
5,5.0,2.0,A2,A9,A184,1152.0,1203.0,-5.0
5,2.0,16.0,A6,A14,A160,770.0,882.0,-9.0
5,3.0,2.0,A3,A99,A44,992.0,1106.0,3.0
5,3.0,12.0,A2,,A130,841.0,939.0,2.0
5,3.0,14.0,A0,A61,A79,855.0,965.0,93.0
5,3.0,21.0,A0,A96,A37,660.0,730.0,-8.0
5,7.0,7.0,A6,A60,A55,795.0,927.0,6.0
5,8.0,31.0,A2,A9,A9,595.0,,14.0
5,1.0,26.0,A2,A9,A19,825.0,916.0,-17.0
5,10.0,15.0,A12,A175,A89,1201.0,1295.0,-6.0
5,9.0,27.0,A2,A9,A87,1155.0,1246.0,-10.0
5,11.0,22.0,A0,A96,A37,1290.0,1375.0,-1315.0
5,5.0,18.0,A3,A6,A158,1145.0,1220.0,129.0
5,2.0,26.0,A12,A45,A260,1320.0,1414.0,
5,12.0,20.0,A12,A30,A21,652.0,871.0,11.0
5,2.0,14.0,A4,A155,A21,604.0,715.0,-15.0
5,9.0,6.0,A5,A196,A19,750.0,934.0,-25.0
5,2.0,17.0,A7,A178,A18,1075.0,1156.0,70.0
5,9.0,17.0,A2,A9,A56,665.0,805.0,-7.0
5,4.0,5.0,A7,A19,A45,915.0,1066.0,9.0
5,6.0,5.0,A4,A4,A144,940.0,1026.0,3.0
5,2.0,10.0,A1,A10,A78,480.0,579.0,20.0
5,4.0,25.0,A4,A14,A16,600.0,742.0,-8.0
5,4.0,1.0,A0,A216,A41,1105.0,1175.0,19.0
5,1.0,12.0,A1,A10,A0,1163.0,1378.0,-17.0
5,4.0,15.0,A12,A30,A78,640.0,1150.0,27.0
5,6.0,21.0,A4,A68,A0,1050.0,1107.0,-2.0
5,2.0,3.0,A2,A12,A36,1176.0,1356.0,2.0
5,3.0,10.0,A3,A14,A256,655.0,750.0,68.0
5,11.0,22.0,A2,A25,A171,620.0,820.0,4.0
5,6.0,18.0,A0,A45,A40,1270.0,,
5,2.0,17.0,A12,A34,A21,530.0,689.0,36.0
5,6.0,25.0,A6,A40,A78,734.0,901.0,12.0
5,3.0,9.0,A2,,A29,1030.0,1115.0,-7.0
5,10.0,25.0,A2,A39,A106,1113.0,1270.0,13.0
5,5.0,30.0,A6,A297,A19,480.0,584.0,4.0
5,2.0,3.0,A2,,A52,1103.0,1260.0,6.0
5,12.0,28.0,A6,,A19,1065.0,1244.0,
5,9.0,30.0,A6,A30,A78,640.0,1147.0,-30.0
5,6.0,20.0,A7,A9,A78,1020.0,1154.0,53.0
5,2.0,24.0,A1,A178,A5,1111.0,1183.0,97.0
5,11.0,9.0,A2,A9,A36,928.0,1034.0,-19.0
5,7.0,19.0,A4,A4,A160,795.0,873.0,205.0
5,5.0,7.0,A0,A38,A35,1270.0,1345.0,-6.0
5,1.0,15.0,A3,,A10,1000.0,1120.0,-1.0
5,7.0,31.0,A6,A7,A19,1020.0,1362.0,17.0
5,10.0,28.0,A6,A334,A42,430.0,756.0,-11.0
5,5.0,18.0,A2,A9,A60,905.0,,38.0
5,6.0,16.0,A0,A122,A37,950.0,1005.0,23.0
5,8.0,25.0,A6,A34,A19,510.0,679.0,-10.0
5,6.0,22.0,A13,A30,A21,615.0,821.0,-13.0
5,7.0,22.0,A2,,A29,735.0,889.0,-15.0
5,10.0,6.0,A0,A233,A173,785.0,955.0,-35.0
5,2.0,13.0,A0,A16,A62,680.0,740.0,-11.0
5,3.0,19.0,A2,A9,A60,900.0,988.0,-16.0
5,5.0,23.0,A2,,A29,505.0,602.0,-15.0
5,5.0,24.0,A0,,A41,1115.0,,-9.0
5,7.0,19.0,A9,A16,A5,485.0,552.0,107.0
5,3.0,6.0,A4,A48,A20,840.0,1069.0,6.0
5,7.0,31.0,A0,A66,A0,1295.0,1360.0,5.0
5,3.0,19.0,A0,A52,A21,825.0,990.0,-31.0
5,1.0,22.0,A7,A28,A5,590.0,970.0,-9.0
5,11.0,18.0,A1,A5,A21,1236.0,1388.0,-22.0
5,11.0,11.0,A0,A197,A0,815.0,950.0,-7.0
5,6.0,24.0,A3,A13,A440,1138.0,1312.0,-8.0
5,10.0,16.0,A3,A256,A139,480.0,570.0,82.0
5,4.0,23.0,A0,A230,A103,360.0,435.0,1.0
5,6.0,15.0,A0,A197,A103,595.0,690.0,-2.0
5,9.0,7.0,A6,A60,A39,1330.0,1405.0,1.0
5,2.0,12.0,A3,,A16,1064.0,1159.0,2.0
5,6.0,19.0,A0,A56,A160,910.0,985.0,44.0
5,8.0,30.0,A0,A82,A26,620.0,695.0,-14.0
5,7.0,18.0,A0,A54,A92,765.0,935.0,2.0
5,8.0,30.0,A0,A16,A57,1050.0,1160.0,8.0
5,10.0,19.0,A11,A130,A302,520.0,700.0,-9.0
5,2.0,4.0,A3,A6,A209,963.0,1042.0,-2.0
5,5.0,11.0,A6,A16,A19,891.0,1009.0,82.0
5,2.0,22.0,A0,A11,A160,605.0,680.0,-7.0
5,8.0,4.0,A0,A28,A41,975.0,1035.0,4.0
5,11.0,23.0,A0,,A142,790.0,855.0,-9.0
5,5.0,17.0,A10,A30,A103,835.0,1150.0,22.0
5,6.0,13.0,A8,A20,A31,555.0,697.0,1.0
5,12.0,7.0,A6,A25,A55,1140.0,1213.0,7.0
5,9.0,5.0,A6,A23,A19,430.0,673.0,-21.0
5,8.0,26.0,A0,A16,A168,1100.0,1260.0,143.0
5,10.0,15.0,A0,A285,A304,1015.0,1115.0,3.0
5,11.0,16.0,A4,A13,A357,1110.0,1271.0,-9.0
5,6.0,30.0,A4,,A454,1240.0,1269.0,-12.0
5,4.0,12.0,A0,A2,A47,695.0,770.0,-11.0
5,6.0,25.0,A0,A48,A11,350.0,400.0,-19.0
5,7.0,8.0,A4,A24,A30,725.0,738.0,-5.0
5,5.0,17.0,A0,A82,A160,960.0,1025.0,-5.0
5,12.0,21.0,A6,A14,A28,710.0,980.0,1.0
5,1.0,24.0,A8,A269,A56,548.0,718.0,-18.0
5,12.0,12.0,A3,,A256,706.0,784.0,-10.0
5,2.0,28.0,A2,A101,A29,987.0,1100.0,-13.0
5,3.0,29.0,A12,A35,A137,453.0,579.0,-28.0
5,12.0,13.0,A0,,A166,1280.0,1370.0,9.0
5,8.0,25.0,A4,A36,A8,697.0,,-14.0
5,2.0,19.0,A5,A36,A16,537.0,600.0,16.0
5,1.0,29.0,A2,A25,A29,900.0,1073.0,-36.0
5,11.0,18.0,A1,A410,A28,360.0,541.0,-14.0
5,7.0,20.0,A0,A95,A98,330.0,,-1.0
5,5.0,20.0,A2,A9,A79,1235.0,1323.0,-12.0
5,4.0,6.0,A2,A28,A52,600.0,1002.0,86.0
5,7.0,30.0,A4,A12,A58,450.0,517.0,-4.0
5,10.0,9.0,A8,A395,A34,1400.0,343.0,21.0
5,9.0,16.0,A1,A128,A5,440.0,615.0,-20.0
5,2.0,17.0,A3,A6,A84,935.0,1132.0,49.0
5,9.0,22.0,A2,A96,A0,410.0,515.0,-6.0
5,2.0,22.0,A3,A340,A16,863.0,966.0,-8.0
5,10.0,4.0,A9,A98,A107,440.0,566.0,5.0
5,11.0,3.0,A6,A10,A28,559.0,630.0,-19.0
5,11.0,15.0,A2,A9,A90,550.0,568.0,-8.0
5,1.0,7.0,A0,A95,A41,890.0,945.0,-19.0
5,7.0,27.0,A6,A52,A18,1150.0,1274.0,-5.0
5,7.0,18.0,A8,A7,A137,365.0,495.0,-19.0
5,6.0,3.0,A0,A16,A84,635.0,770.0,-4.0
5,4.0,16.0,A0,A16,A4,810.0,940.0,-8.0
5,7.0,3.0,A0,A45,A155,710.0,790.0,2.0
5,5.0,18.0,A2,A43,A29,1007.0,,
5,2.0,22.0,A6,A40,A79,1190.0,1254.0,-16.0
5,12.0,28.0,A0,A51,A62,820.0,905.0,287.0
